GRUPO ECONÔMICO,VARIÁVEL,SERVIÇO,data,valor
claro,quantidade de reclamações,SMP,2014-05,23787.0
ctbc celular,quantidade de reclamações,SMP,2014-05,214.0
oi celular,quantidade de reclamações,SMP,2014-05,23911.0
sercomtel celular,quantidade de reclamações,SMP,2014-05,5.0
tim gsm,quantidade de reclamações,SMP,2014-05,29934.0
vivo,quantidade de reclamações,SMP,2014-05,26222.0
claro,quantidade de acessos em serviço,SMP,2014-05,68755380.0
ctbc celular,quantidade de acessos em serviço,SMP,2014-05,1089337.0
oi celular,quantidade de acessos em serviço,SMP,2014-05,50854595.0
sercomtel celular,quantidade de acessos em serviço,SMP,2014-05,51349.0
tim gsm,quantidade de acessos em serviço,SMP,2014-05,74467845.0
vivo,quantidade de acessos em serviço,SMP,2014-05,79188079.0
claro,índice de reclamações,SMP,2014-05,0.346
ctbc celular,índice de reclamações,SMP,2014-05,0.196
oi celular,índice de reclamações,SMP,2014-05,0.47
sercomtel celular,índice de reclamações,SMP,2014-05,0.097
tim gsm,índice de reclamações,SMP,2014-05,0.402
vivo,índice de reclamações,SMP,2014-05,0.331
claro,quantidade de resolvidas,SMP,2014-05,23179.0
ctbc celular,quantidade de resolvidas,SMP,2014-05,214.0
oi celular,quantidade de resolvidas,SMP,2014-05,23686.0
sercomtel celular,quantidade de resolvidas,SMP,2014-05,5.0
tim gsm,quantidade de resolvidas,SMP,2014-05,29903.0
vivo,quantidade de resolvidas,SMP,2014-05,25817.0
claro,quantidade de reabertas,SMP,2014-05,1868.0
ctbc celular,quantidade de reabertas,SMP,2014-05,19.0
oi celular,quantidade de reabertas,SMP,2014-05,2523.0
sercomtel celular,quantidade de reabertas,SMP,2014-05,0.0
tim gsm,quantidade de reabertas,SMP,2014-05,2534.0
vivo,quantidade de reabertas,SMP,2014-05,1509.0
claro,taxa de reabertas,SMP,2014-05,8.059
ctbc celular,taxa de reabertas,SMP,2014-05,8.879
oi celular,taxa de reabertas,SMP,2014-05,10.652
sercomtel celular,taxa de reabertas,SMP,2014-05,0.0
tim gsm,taxa de reabertas,SMP,2014-05,8.474
vivo,taxa de reabertas,SMP,2014-05,5.845
claro,quantidade de sol. resolvidas em até 5 dias,SMP,2014-05,20481.0
ctbc celular,quantidade de sol. resolvidas em até 5 dias,SMP,2014-05,185.0
oi celular,quantidade de sol. resolvidas em até 5 dias,SMP,2014-05,20740.0
sercomtel celular,quantidade de sol. resolvidas em até 5 dias,SMP,2014-05,5.0
tim gsm,quantidade de sol. resolvidas em até 5 dias,SMP,2014-05,26121.0
vivo,quantidade de sol. resolvidas em até 5 dias,SMP,2014-05,22808.0
claro,taxa de resolvidas em 5 dias úteis,SMP,2014-05,86.102
ctbc celular,taxa de resolvidas em 5 dias úteis,SMP,2014-05,86.449
oi celular,taxa de resolvidas em 5 dias úteis,SMP,2014-05,86.738
sercomtel celular,taxa de resolvidas em 5 dias úteis,SMP,2014-05,100.0
tim gsm,taxa de resolvidas em 5 dias úteis,SMP,2014-05,87.262
vivo,taxa de resolvidas em 5 dias úteis,SMP,2014-05,86.98
tim gsm,quantidade de reclamações no período,SMP,2014-05,64060.0
claro,quantidade de reclamações no período,SMP,2014-05,50884.0
ctbc celular,quantidade de reclamações no período,SMP,2014-05,476.0
oi celular,quantidade de reclamações no período,SMP,2014-05,50682.0
sercomtel celular,quantidade de reclamações no período,SMP,2014-05,9.0
vivo,quantidade de reclamações no período,SMP,2014-05,56025.0
tim gsm,quantidade de sol. resolvidas no período,SMP,2014-05,63816.0
claro,quantidade de sol. resolvidas no período,SMP,2014-05,50382.0
ctbc celular,quantidade de sol. resolvidas no período,SMP,2014-05,476.0
oi celular,quantidade de sol. resolvidas no período,SMP,2014-05,50383.0
sercomtel celular,quantidade de sol. resolvidas no período,SMP,2014-05,9.0
vivo,quantidade de sol. resolvidas no período,SMP,2014-05,55658.0
tim gsm,taxa de resolvidas no período,SMP,2014-05,99.619
claro,taxa de resolvidas no período,SMP,2014-05,99.013
ctbc celular,taxa de resolvidas no período,SMP,2014-05,100.0
oi celular,taxa de resolvidas no período,SMP,2014-05,99.41
sercomtel celular,taxa de resolvidas no período,SMP,2014-05,100.0
vivo,taxa de resolvidas no período,SMP,2014-05,99.345
claro,indicador de desempenho no atendimento (ida),SMP,2014-06,94.05
ctbc celular,indicador de desempenho no atendimento (ida),SMP,2014-06,100.0
oi celular,indicador de desempenho no atendimento (ida),SMP,2014-06,81.862
sercomtel celular,indicador de desempenho no atendimento (ida),SMP,2014-06,100.0
tim gsm,indicador de desempenho no atendimento (ida),SMP,2014-06,89.55
vivo,indicador de desempenho no atendimento (ida),SMP,2014-06,94.8
claro,quantidade de reclamações,SMP,2014-06,21909.0
ctbc celular,quantidade de reclamações,SMP,2014-06,189.0
oi celular,quantidade de reclamações,SMP,2014-06,22735.0
sercomtel celular,quantidade de reclamações,SMP,2014-06,2.0
tim gsm,quantidade de reclamações,SMP,2014-06,30383.0
vivo,quantidade de reclamações,SMP,2014-06,24145.0
claro,quantidade de acessos em serviço,SMP,2014-06,68775877.0
ctbc celular,quantidade de acessos em serviço,SMP,2014-06,1100647.0
oi celular,quantidade de acessos em serviço,SMP,2014-06,51081121.0
sercomtel celular,quantidade de acessos em serviço,SMP,2014-06,52585.0
tim gsm,quantidade de acessos em serviço,SMP,2014-06,74202921.0
vivo,quantidade de acessos em serviço,SMP,2014-06,79357354.0
claro,índice de reclamações,SMP,2014-06,0.319
ctbc celular,índice de reclamações,SMP,2014-06,0.172
oi celular,índice de reclamações,SMP,2014-06,0.445
sercomtel celular,índice de reclamações,SMP,2014-06,0.038
tim gsm,índice de reclamações,SMP,2014-06,0.409
vivo,índice de reclamações,SMP,2014-06,0.304
claro,quantidade de resolvidas,SMP,2014-06,21703.0
ctbc celular,quantidade de resolvidas,SMP,2014-06,189.0
oi celular,quantidade de resolvidas,SMP,2014-06,22557.0
