GRUPO ECONÔMICO,VARIÁVEL,SERVIÇO,data,valor
sercomtel,quantidade de sol. respondidas no período,SCM,2018-05,136.0
sky,quantidade de sol. respondidas no período,SCM,2018-05,2612.0
tim,quantidade de sol. respondidas no período,SCM,2018-05,11160.0
vivo,quantidade de sol. respondidas no período,SCM,2018-05,36380.0
algar,taxa de reabertas,SCM,2018-05,7.46887966804979
net,taxa de reabertas,SCM,2018-05,6.74113009198423
oi,taxa de reabertas,SCM,2018-05,8.69905956112853
sercomtel,taxa de reabertas,SCM,2018-05,2.77777777777778
sky,taxa de reabertas,SCM,2018-05,2.75510204081633
tim,taxa de reabertas,SCM,2018-05,15.7923952262004
vivo,taxa de reabertas,SCM,2018-05,6.10648918469218
algar,taxa de respondidas em 5 dias úteis,SCM,2018-05,91.2863070539419
net,taxa de respondidas em 5 dias úteis,SCM,2018-05,86.2547770700637
oi,taxa de respondidas em 5 dias úteis,SCM,2018-05,86.3026278609777
sercomtel,taxa de respondidas em 5 dias úteis,SCM,2018-05,80.5555555555556
sky,taxa de respondidas em 5 dias úteis,SCM,2018-05,88.9908256880734
tim,taxa de respondidas em 5 dias úteis,SCM,2018-05,81.9089900110988
vivo,taxa de respondidas em 5 dias úteis,SCM,2018-05,85.2307692307692
algar,taxa de respondidas no período,SCM,2018-05,100.0
net,taxa de respondidas no período,SCM,2018-05,99.711
oi,taxa de respondidas no período,SCM,2018-05,99.821
sercomtel,taxa de respondidas no período,SCM,2018-05,98.551
sky,taxa de respondidas no período,SCM,2018-05,99.923
tim,taxa de respondidas no período,SCM,2018-05,100.0
vivo,taxa de respondidas no período,SCM,2018-05,99.619
algar,indicador de desempenho no atendimento (ida),SCM,2018-06,86.6303952988856
net,indicador de desempenho no atendimento (ida),SCM,2018-06,90.1695420966993
oi,indicador de desempenho no atendimento (ida),SCM,2018-06,52.9301158541931
sercomtel,indicador de desempenho no atendimento (ida),SCM,2018-06,84.6986866791745
sky,indicador de desempenho no atendimento (ida),SCM,2018-06,46.0954823305736
tim,indicador de desempenho no atendimento (ida),SCM,2018-06,0.0
vivo,indicador de desempenho no atendimento (ida),SCM,2018-06,75.7634177989023
algar,índice de reclamações,SCM,2018-06,0.700012614440514
net,índice de reclamações,SCM,2018-06,0.793218316132027
oi,índice de reclamações,SCM,2018-06,2.07436153402652
sercomtel,índice de reclamações,SCM,2018-06,0.140820882706509
sky,índice de reclamações,SCM,2018-06,2.55618070677706
tim,índice de reclamações,SCM,2018-06,6.87999458978145
vivo,índice de reclamações,SCM,2018-06,1.36946328804391
algar,quantidade de acessos em serviço,SCM,2018-06,562847.0
net,quantidade de acessos em serviço,SCM,2018-06,9166455.0
oi,quantidade de acessos em serviço,SCM,2018-06,6193713.0
sercomtel,quantidade de acessos em serviço,SCM,2018-06,291150.0
sky,quantidade de acessos em serviço,SCM,2018-06,361868.0
tim,quantidade de acessos em serviço,SCM,2018-06,443605.0
vivo,quantidade de acessos em serviço,SCM,2018-06,7717622.0
algar,quantidade de reabertas,SCM,2018-06,37.0
net,quantidade de reabertas,SCM,2018-06,492.0
oi,quantidade de reabertas,SCM,2018-06,1037.0
sercomtel,quantidade de reabertas,SCM,2018-06,4.0
sky,quantidade de reabertas,SCM,2018-06,36.0
tim,quantidade de reabertas,SCM,2018-06,458.0
vivo,quantidade de reabertas,SCM,2018-06,552.0
algar,quantidade de reclamações,SCM,2018-06,394.0
net,quantidade de reclamações,SCM,2018-06,7271.0
oi,quantidade de reclamações,SCM,2018-06,12848.0
sercomtel,quantidade de reclamações,SCM,2018-06,41.0
sky,quantidade de reclamações,SCM,2018-06,925.0
tim,quantidade de reclamações,SCM,2018-06,3052.0
vivo,quantidade de reclamações,SCM,2018-06,10569.0
algar,quantidade de reclamações no período,SCM,2018-06,1546.0
net,quantidade de reclamações no período,SCM,2018-06,23563.0
oi,quantidade de reclamações no período,SCM,2018-06,45362.0
sercomtel,quantidade de reclamações no período,SCM,2018-06,125.0
