GRUPO ECONÔMICO,VARIÁVEL,SERVIÇO,data,valor
vivo,taxa de respondidas em 5 dias úteis,STFC,2018-05,86.3499204476875
algar,taxa de respondidas no período,STFC,2018-05,100.0
embratel,taxa de respondidas no período,STFC,2018-05,99.772
oi,taxa de respondidas no período,STFC,2018-05,99.821
sercomtel,taxa de respondidas no período,STFC,2018-05,99.083
tim,taxa de respondidas no período,STFC,2018-05,99.913
vivo,taxa de respondidas no período,STFC,2018-05,99.313
algar,indicador de desempenho no atendimento (ida),STFC,2018-06,100.0
embratel,indicador de desempenho no atendimento (ida),STFC,2018-06,93.45
oi,indicador de desempenho no atendimento (ida),STFC,2018-06,54.573
sercomtel,indicador de desempenho no atendimento (ida),STFC,2018-06,92.188
tim,indicador de desempenho no atendimento (ida),STFC,2018-06,54.481
vivo,indicador de desempenho no atendimento (ida),STFC,2018-06,77.137
algar,índice de reclamações,STFC,2018-06,0.282
embratel,índice de reclamações,STFC,2018-06,0.596
oi,índice de reclamações,STFC,2018-06,1.995
sercomtel,índice de reclamações,STFC,2018-06,0.126
tim,índice de reclamações,STFC,2018-06,1.69
vivo,índice de reclamações,STFC,2018-06,1.183
algar,quantidade de acessos em serviço,STFC,2018-06,1131949.0
embratel,quantidade de acessos em serviço,STFC,2018-06,10699867.0
oi,quantidade de acessos em serviço,STFC,2018-06,13028258.0
sercomtel,quantidade de acessos em serviço,STFC,2018-06,253092.0
tim,quantidade de acessos em serviço,STFC,2018-06,773941.0
vivo,quantidade de acessos em serviço,STFC,2018-06,14091377.0
algar,quantidade de reabertas,STFC,2018-06,22.0
embratel,quantidade de reabertas,STFC,2018-06,244.0
oi,quantidade de reabertas,STFC,2018-06,1866.0
sercomtel,quantidade de reabertas,STFC,2018-06,4.0
tim,quantidade de reabertas,STFC,2018-06,179.0
vivo,quantidade de reabertas,STFC,2018-06,842.0
algar,quantidade de reclamações,STFC,2018-06,319.0
embratel,quantidade de reclamações,STFC,2018-06,6375.0
oi,quantidade de reclamações,STFC,2018-06,25996.0
sercomtel,quantidade de reclamações,STFC,2018-06,32.0
tim,quantidade de reclamações,STFC,2018-06,1308.0
vivo,quantidade de reclamações,STFC,2018-06,16671.0
algar,quantidade de reclamações no período,STFC,2018-06,1176.0
embratel,quantidade de reclamações no período,STFC,2018-06,20921.0
oi,quantidade de reclamações no período,STFC,2018-06,86008.0
sercomtel,quantidade de reclamações no período,STFC,2018-06,116.0
tim,quantidade de reclamações no período,STFC,2018-06,4820.0
vivo,quantidade de reclamações no período,STFC,2018-06,58740.0
algar,quantidade de respondidas,STFC,2018-06,319.0
embratel,quantidade de respondidas,STFC,2018-06,6304.0
oi,quantidade de respondidas,STFC,2018-06,25619.0
sercomtel,quantidade de respondidas,STFC,2018-06,32.0
tim,quantidade de respondidas,STFC,2018-06,1305.0
vivo,quantidade de respondidas,STFC,2018-06,16668.0
algar,quantidade de sol. respondidas em até 5 dias,STFC,2018-06,291.0
embratel,quantidade de sol. respondidas em até 5 dias,STFC,2018-06,5728.0
oi,quantidade de sol. respondidas em até 5 dias,STFC,2018-06,22756.0
sercomtel,quantidade de sol. respondidas em até 5 dias,STFC,2018-06,29.0
tim,quantidade de sol. respondidas em até 5 dias,STFC,2018-06,1122.0
vivo,quantidade de sol. respondidas em até 5 dias,STFC,2018-06,14467.0
algar,quantidade de sol. respondidas no período,STFC,2018-06,1176.0
embratel,quantidade de sol. respondidas no período,STFC,2018-06,20865.0
oi,quantidade de sol. respondidas no período,STFC,2018-06,85850.0
sercomtel,quantidade de sol. respondidas no período,STFC,2018-06,116.0
tim,quantidade de sol. respondidas no período,STFC,2018-06,4817.0
vivo,quantidade de sol. respondidas no período,STFC,2018-06,58406.0
algar,taxa de reabertas,STFC,2018-06,6.897
embratel,taxa de reabertas,STFC,2018-06,3.871
oi,taxa de reabertas,STFC,2018-06,7.284
sercomtel,taxa de reabertas,STFC,2018-06,12.5
tim,taxa de reabertas,STFC,2018-06,13.716
vivo,taxa de reabertas,STFC,2018-06,5.052
algar,taxa de respondidas em 5 dias úteis,STFC,2018-06,91.223
embratel,taxa de respondidas em 5 dias úteis,STFC,2018-06,89.851
oi,taxa de respondidas em 5 dias úteis,STFC,2018-06,87.537
sercomtel,taxa de respondidas em 5 dias úteis,STFC,2018-06,90.625
tim,taxa de respondidas em 5 dias úteis,STFC,2018-06,85.78
vivo,taxa de respondidas em 5 dias úteis,STFC,2018-06,86.779
algar,taxa de respondidas no período,STFC,2018-06,100.0
embratel,taxa de respondidas no período,STFC,2018-06,99.732
oi,taxa de respondidas no período,STFC,2018-06,99.816
sercomtel,taxa de respondidas no período,STFC,2018-06,100.0
tim,taxa de respondidas no período,STFC,2018-06,99.938
vivo,taxa de respondidas no período,STFC,2018-06,99.431
algar,indicador de desempenho no atendimento (ida),STFC,2018-07,100.0
embratel,indicador de desempenho no atendimento (ida),STFC,2018-07,92.088
oi,indicador de desempenho no atendimento (ida),STFC,2018-07,49.699
sercomtel,indicador de desempenho no atendimento (ida),STFC,2018-07,91.667
tim,indicador de desempenho no atendimento (ida),STFC,2018-07,37.47
vivo,indicador de desempenho no atendimento (ida),STFC,2018-07,74.394
algar,índice de reclamações,STFC,2018-07,0.301
embratel,índice de reclamações,STFC,2018-07,0.645
oi,índice de reclamações,STFC,2018-07,2.171
sercomtel,índice de reclamações,STFC,2018-07,0.119
tim,índice de reclamações,STFC,2018-07,2.011
vivo,índice de reclamações,STFC,2018-07,1.282
algar,quantidade de acessos em serviço,STFC,2018-07,1161094.0
embratel,quantidade de acessos em serviço,STFC,2018-07,10658344.0
oi,quantidade de acessos em serviço,STFC,2018-07,12941640.0
sercomtel,quantidade de acessos em serviço,STFC,2018-07,252311.0
tim,quantidade de acessos em serviço,STFC,2018-07,787560.0
vivo,quantidade de acessos em serviço,STFC,2018-07,14013878.0
algar,quantidade de reabertas,STFC,2018-07,21.0
embratel,quantidade de reabertas,STFC,2018-07,306.0
oi,quantidade de reabertas,STFC,2018-07,1983.0
sercomtel,quantidade de reabertas,STFC,2018-07,4.0
